Detection_Rate,N_Detected,Mean_Abundance,Median_Abundance,SD_Abundance,CV_Percent,Min_Abundance,Max_Abundance,Gene,Accession,Description
99.16666666666667,119,1971437472.3514256,1882002198.47285,636069072.8542365,32.26422758899714,41107.2727863431,3807852583.2408,KRT36,O76013,"Keratin, type I cuticular Ha6 OS=Homo sapiens OX=9606 GN=KRT36 PE=1 SV=1"
100.0,120,494641634.5274144,469235455.4120045,143679767.17416877,29.04724494359272,92834446.8099099,957843579.694038,VCL,P18206,Vinculin OS=Homo sapiens OX=9606 GN=VCL PE=1 SV=4
94.16666666666667,113,2229785.2481305604,1490076.45491324,2520753.2157198396,113.04914757298825,523096.269884544,21899077.1506146,MYL6,G3V1V0,Myosin light chain 6 OS=Homo sapiens OX=9606 GN=MYL6 PE=1 SV=1
100.0,120,301469787.42419493,299018487.1269145,76032621.86715274,25.22064400442491,106011266.157259,516585013.242445,ITGA6,P23229,Integrin alpha-6 OS=Homo sapiens OX=9606 GN=ITGA6 PE=1 SV=5
100.0,120,220629971.42885908,223353666.296699,50870185.790685974,23.056788459535646,93571221.458587,329289638.302333,FAP,Q12884,Prolyl endopeptidase FAP OS=Homo sapiens OX=9606 GN=FAP PE=1 SV=5
100.0,120,29617066.77630099,24697012.334540352,15069418.0500506,50.88085921496068,1770860.96835749,99107303.7290413,SEPTIN11,Q9NVA2,Septin-11 OS=Homo sapiens OX=9606 GN=SEPTIN11 PE=1 SV=3
100.0,120,31373060.34261491,24603403.3309305,19563841.40457666,62.35872812829337,8003732.86635284,106850596.732063,LYZ,P61626,Lysozyme C OS=Homo sapiens OX=9606 GN=LYZ PE=1 SV=1
98.33333333333333,118,8403653.56071294,7664810.461066125,3200641.6963369153,38.086311783483175,3548937.79886058,18067649.6459666,LYZ,A0A0B4J259,Lysozyme C OS=Homo sapiens OX=9606 GN=LYZ PE=1 SV=1
0.0,0,,,,,,,LYZ,F8VV32,Lysozyme C OS=Homo sapiens OX=9606 GN=LYZ PE=1 SV=1
100.0,120,215186208.04157245,208487418.598432,68546871.35373905,31.854676922647517,118603398.780365,494446218.86573,IQGAP3,Q86VI3,Ras GTPase-activating-like protein IQGAP3 OS=Homo sapiens OX=9606 GN=IQGAP3 PE=1 SV=2
100.0,120,124011443.43945883,119646208.3732905,50294111.112441525,40.55602428093228,10980789.5023146,251953859.971298,CHMP4B,Q9H444,Charged multivesicular body protein 4b OS=Homo sapiens OX=9606 GN=CHMP4B PE=1 SV=1
100.0,120,274043023.1614715,275990520.826146,59654589.33091761,21.768329893137974,87514637.0081326,459575132.099109,CCT4,P50991,T-complex protein 1 subunit delta OS=Homo sapiens OX=9606 GN=CCT4 PE=1 SV=4
100.0,120,22973096.744230494,22112585.757048897,6798766.123603689,29.59446956279912,13410319.6346179,55770345.0266536,MPIG6B,A0A140T9L8,C6orf25 OS=Homo sapiens OX=9606 GN=MPIG6B PE=1 SV=1
100.0,120,36157553.76244127,31590030.41387375,39199093.42502299,108.41190663108722,15189312.1074239,450680302.02811,HNRNPDL,O14979,Heterogeneous nuclear ribonucleoprotein D-like OS=Homo sapiens OX=9606 GN=HNRNPDL PE=1 SV=3
100.0,120,200356502.67334494,202098146.09255952,50368566.847749576,25.139471979039747,74114313.9732777,300401758.86782,CNN2,Q99439,Calponin-2 OS=Homo sapiens OX=9606 GN=CNN2 PE=1 SV=4
100.0,120,39140437.371594936,38229614.01060245,14035911.491054159,35.86038489503524,11537356.6214802,78791626.8158658,ACTN1,A0A804HKE2,Alpha-actinin-1 OS=Homo sapiens OX=9606 GN=ACTN1 PE=1 SV=1
100.0,120,279558702.96604997,273706725.544785,42938721.53412515,15.359465142224419,179164682.733975,405566368.639905,CHMP2A,O43633,Charged multivesicular body protein 2a OS=Homo sapiens OX=9606 GN=CHMP2A PE=1 SV=1
100.0,120,563146361.0610961,549700793.4571946,128873346.19178456,22.884520810710345,205607908.419381,812765663.167583,IGFBP2,P18065,Insulin-like growth factor-binding protein 2 OS=Homo sapiens OX=9606 GN=IGFBP2 PE=1 SV=2
100.0,120,160788340.82719776,143863771.697512,92392470.33678906,57.462170367243836,4554856.92606475,705075138.376005,UNC13D,Q70J99,Protein unc-13 homolog D OS=Homo sapiens OX=9606 GN=UNC13D PE=1 SV=1
100.0,120,16858384.102809623,16082918.17014945,4004141.244438172,23.751631354578286,8630467.12483388,30645191.6940571,IGHV3-74,A0A0B4J1X5,Immunoglobulin heavy variable 3-74 OS=Homo sapiens OX=9606 GN=IGHV3-74 PE=1 SV=1
100.0,120,58098504.44024737,55648455.744377,16246585.894390738,27.963862496839102,9516616.4747791,101498798.174697,IGKV3D-20,A0A0C4DH25,Immunoglobulin kappa variable 3D-20 OS=Homo sapiens OX=9606 GN=IGKV3D-20 PE=1 SV=1
100.0,120,83264564.22187209,78640961.3132976,30977327.879361466,37.20349487065986,31287540.763326,169627271.480082,CCT6A,P40227,T-complex protein 1 subunit zeta OS=Homo sapiens OX=9606 GN=CCT6A PE=1 SV=3
100.0,120,26070665.98130035,25421101.3840006,5973907.535170278,22.91428818678882,10987360.448864,40945577.2539125,HNRNPAB,D6RBZ0,Heterogeneous nuclear ribonucleoprotein A/B OS=Homo sapiens OX=9606 GN=HNRNPAB PE=1 SV=1
100.0,120,392579919.6750519,372572294.291016,120195865.00448813,30.61691619479091,127532377.56705,890415523.182171,CAND1,Q86VP6,Cullin-associated NEDD8-dissociated protein 1 OS=Homo sapiens OX=9606 GN=CAND1 PE=1 SV=2
100.0,120,4887492.080393165,4928673.61584149,2110481.58283918,43.18127882612151,1194402.7258907,10786269.8898467,LECT2,O14960,Leukocyte cell-derived chemotaxin-2 OS=Homo sapiens OX=9606 GN=LECT2 PE=1 SV=2
100.0,120,7594615.297044581,6022639.174483905,6142138.715433206,80.87491565008433,2517097.94240021,57193974.1660517,,A0A0U1RRH7,Histone H2A OS=Homo sapiens OX=9606 PE=3 SV=1
98.33333333333333,118,22307279.89745067,20758413.745784752,6472639.955089415,29.015818983062676,8401829.46432558,55534177.4117394,DNM1,Q05193,Dynamin-1 OS=Homo sapiens OX=9606 GN=DNM1 PE=1 SV=2
100.0,120,20038069.239539225,19368781.5077888,9810660.823993547,48.96011041141179,2641880.02405765,53291334.4934729,MYL9,P24844,Myosin regulatory light polypeptide 9 OS=Homo sapiens OX=9606 GN=MYL9 PE=1 SV=4
0.0,0,,,,,,,IGKV2-40,A0AAG2T961,Immunoglobulin kappa variable 2-40 OS=Homo sapiens OX=9606 GN=IGKV2-40 PE=1 SV=1
100.0,120,33719640.503446855,30581379.15146665,17954145.11688863,53.24536338118237,13011124.6092159,141445858.212203,SNX2,O60749,Sorting nexin-2 OS=Homo sapiens OX=9606 GN=SNX2 PE=1 SV=2
3.3333333333333335,4,8685770.336859923,615757.3079794911,16161552.682738945,186.0693071074415,583509.253235011,32928057.4782457,,A0A0J9YWU9,Ig-like domain-containing protein (Fragment) OS=Homo sapiens OX=9606 PE=1 SV=1
100.0,120,22594480.41967972,22011982.54243465,5483873.122526656,24.270852972349036,10559395.451181,42613979.5686023,GP1BA,P07359,Platelet glycoprotein Ib alpha chain OS=Homo sapiens OX=9606 GN=GP1BA PE=1 SV=2
100.0,120,1829562003.4460094,1749141617.42314,576872494.2334412,31.53063373347788,625790147.901162,3248616625.87779,S100A7A,Q86SG5,Protein S100-A7A OS=Homo sapiens OX=9606 GN=S100A7A PE=1 SV=3
100.0,120,245483967.1754079,232017659.6736225,98881118.07654281,40.280071735148546,54167535.0818387,482374222.559554,CCT7,Q99832,T-complex protein 1 subunit eta OS=Homo sapiens OX=9606 GN=CCT7 PE=1 SV=2
1.6666666666666667,2,4364542.845178235,4364542.845178235,4706504.063507458,107.83498365028098,1036541.90619007,7692543.7841664,IGHV3-23,P01764,Immunoglobulin heavy variable 3-23 OS=Homo sapiens OX=9606 GN=IGHV3-23 PE=1 SV=2
99.16666666666667,119,42600540.663791016,41208862.1450461,9558842.570485035,22.438312804348325,16539007.5205419,75865852.3646938,IGHV3-30,P01768,Immunoglobulin heavy variable 3-30 OS=Homo sapiens OX=9606 GN=IGHV3-30 PE=1 SV=2
100.0,120,17784672.1339642,17431363.5427639,6122559.876329289,34.42604862327913,3810136.66310794,32337604.183079,APEX1,P27695,DNA repair nuclease/redox regulator APEX1 OS=Homo sapiens OX=9606 GN=APEX1 PE=1 SV=2
100.0,120,165301115.37585026,167961484.2149455,46481021.06532233,28.11900026181735,27820580.8522783,324688651.635108,DENR,O43583,Density-regulated protein OS=Homo sapiens OX=9606 GN=DENR PE=1 SV=2
100.0,120,504208031.3397176,495677995.1207565,123693812.36951242,24.532297123639406,165572299.011494,776006493.110303,PGK1,P00558,Phosphoglycerate kinase 1 OS=Homo sapiens OX=9606 GN=PGK1 PE=1 SV=3
91.66666666666666,110,7264674.17268571,6427537.70400811,3316777.850200395,45.65625066394686,1412760.93947281,20565898.0046674,HLA-A,Q5RJ27,MHC class I antigen OS=Homo sapiens OX=9606 GN=HLA-A PE=1 SV=2
70.0,84,1028919.0570561057,719441.2869183561,1014125.2110790181,98.56219535680337,204022.556349415,7171628.67954821,KRT86,O43790,"Keratin, type II cuticular Hb6 OS=Homo sapiens OX=9606 GN=KRT86 PE=1 SV=1"
98.33333333333333,118,2177693.960077549,1656074.136628445,3089696.0815619174,141.87926027272866,229447.539964979,33049954.6711468,HLA-A,A0A0G2JPD3,"Major histocompatibility complex, class I, A OS=Homo sapiens OX=9606 GN=HLA-A PE=1 SV=1"
100.0,120,309810489.1779617,312902679.826603,60056535.95724587,19.384926610005166,108759240.513926,479272376.185868,DEFA3,P59666,Neutrophil defensin 3 OS=Homo sapiens OX=9606 GN=DEFA3 PE=1 SV=1
100.0,120,638312796.6475836,643400260.9280875,135274226.98113117,21.19246671719428,368363172.076352,1045559060.12228,RBMX,P38159,"RNA-binding motif protein, X chromosome OS=Homo sapiens OX=9606 GN=RBMX PE=1 SV=3"
100.0,120,83460107.9180519,82372698.2057905,22589333.13546661,27.0660243545895,23926698.4199263,171246929.376298,GP9,P14770,Platelet glycoprotein IX OS=Homo sapiens OX=9606 GN=GP9 PE=1 SV=3
0.0,0,,,,,,,VASP,A0A994J508,Vasodilator stimulated phosphoprotein (Fragment) OS=Homo sapiens OX=9606 GN=VASP PE=1 SV=1
100.0,120,304590152.61446595,294891136.67298853,87947576.25513668,28.874070780106955,164225713.36993,858849691.522402,KRT85,P78386,"Keratin, type II cuticular Hb5 OS=Homo sapiens OX=9606 GN=KRT85 PE=1 SV=1"
100.0,120,14100980.153343106,11684519.91013515,8331253.591203815,59.08279779564553,3383019.81105858,58362406.576894,PDCD10,Q9BUL8,Programmed cell death protein 10 OS=Homo sapiens OX=9606 GN=PDCD10 PE=1 SV=1
100.0,120,214122771.91790086,214123517.0332235,38040235.23308604,17.7656187113398,119440548.35417,312419479.710723,NAP1L1,P55209,Nucleosome assembly protein 1-like 1 OS=Homo sapiens OX=9606 GN=NAP1L1 PE=1 SV=1
100.0,120,12314757.12989846,11246517.6967143,5503012.884381459,44.68632898184354,2982852.27065316,27578682.9167538,SEPTIN7,Q16181,Septin-7 OS=Homo sapiens OX=9606 GN=SEPTIN7 PE=1 SV=2
99.16666666666667,119,9833179.93944451,7885804.59190221,5866651.847012388,59.66179692775766,1656883.67423958,34410854.9169278,HLA-C,P10321,"HLA class I histocompatibility antigen, C alpha chain OS=Homo sapiens OX=9606 GN=HLA-C PE=1 SV=3"
100.0,120,161447548.37896672,128963398.0371185,110150517.04530418,68.22681307414298,4633250.44805406,664008947.080086,HLA-A,A0A140T9I0,"Major histocompatibility complex, class I, A (Fragment) OS=Homo sapiens OX=9606 GN=HLA-A PE=1 SV=1"
94.16666666666667,113,10426600.498573164,7185422.93429262,11590421.304915695,111.16203508997775,112181.200899292,80580243.9220569,PLTP,P55058,Phospholipid transfer protein OS=Homo sapiens OX=9606 GN=PLTP PE=1 SV=1
100.0,120,35004439.792749904,31753934.030601002,15620517.52423497,44.62438941094061,3414196.79639826,113412576.037088,IGKV1-5,P01602,Immunoglobulin kappa variable 1-5 OS=Homo sapiens OX=9606 GN=IGKV1-5 PE=1 SV=2
94.16666666666667,113,7299801.783728686,4726732.5590494,8225053.497277338,112.67502517138266,154611.684493005,42749641.5913673,HNRNPR,O43390,Heterogeneous nuclear ribonucleoprotein R OS=Homo sapiens OX=9606 GN=HNRNPR PE=1 SV=1
100.0,120,18319208.68169272,18396478.4368026,10942231.1267669,59.73091587576054,1555055.63379352,69155004.7057398,CRTAC1,Q9NQ79,Cartilage acidic protein 1 OS=Homo sapiens OX=9606 GN=CRTAC1 PE=1 SV=2
100.0,120,39142031.46198776,36487139.4077871,16759634.571781555,42.817487866099746,9769641.10789273,94415973.530519,IGHV3-48,P01763,Immunoglobulin heavy variable 3-48 OS=Homo sapiens OX=9606 GN=IGHV3-48 PE=1 SV=2
100.0,120,11854138.38628747,11387038.2196962,4306274.293281896,36.327180879407244,2713691.43898235,34367501.3541187,HLA-A,P04439,"HLA class I histocompatibility antigen, A alpha chain OS=Homo sapiens OX=9606 GN=HLA-A PE=1 SV=2"
9.166666666666666,11,373900.51628807007,364316.552711473,118346.12735612583,31.651768906611128,169600.378888016,570846.310204781,HLA-A,A0A0G2JL56,"Major histocompatibility complex, class I, A OS=Homo sapiens OX=9606 GN=HLA-A PE=1 SV=1"
15.0,18,1154847.993028337,1034946.35041218,601176.3051861309,52.05674762525908,335057.747528151,2552727.21976946,CORO6,Q6QEF8,Coronin-6 OS=Homo sapiens OX=9606 GN=CORO6 PE=1 SV=2
100.0,120,149104445.92279878,142123042.63987452,60539993.025758974,40.6024063542039,46238964.1794428,395712537.62309,KIAA0513,O60268,Uncharacterized protein KIAA0513 OS=Homo sapiens OX=9606 GN=KIAA0513 PE=1 SV=1
100.0,120,86608288.92252128,85450944.90935965,24650158.45215959,28.461661994282466,28073470.0893506,169827180.004943,STK10,O94804,Serine/threonine-protein kinase 10 OS=Homo sapiens OX=9606 GN=STK10 PE=1 SV=1
100.0,120,500755985.5015774,442926501.4678315,241574252.3439809,48.2419100995888,4373.13280043704,1425648791.16794,CAPZB,B1AK88,F-actin-capping protein subunit beta OS=Homo sapiens OX=9606 GN=CAPZB PE=1 SV=1
0.0,0,,,,,,,HLA-C,A0A140T930,"Major histocompatibility complex, class I, C OS=Homo sapiens OX=9606 GN=HLA-C PE=1 SV=1"
100.0,120,1090879057.1008556,1069956314.2189901,314296906.957715,28.811343009278907,321149720.929139,2008032472.33464,FBLN1,P23142,Fibulin-1 OS=Homo sapiens OX=9606 GN=FBLN1 PE=1 SV=4
100.0,120,61964777.56999243,45721517.33084365,40850029.99490137,65.92459716128108,14871912.748387,239996456.365973,ST13,P50502,Hsc70-interacting protein OS=Homo sapiens OX=9606 GN=ST13 PE=1 SV=2
51.66666666666667,62,913433.890151858,742212.9766358625,608440.6099585738,66.61025132945537,230053.596771472,2732713.19894226,FBLN1,B1AHL2,Fibulin-1 OS=Homo sapiens OX=9606 GN=FBLN1 PE=1 SV=1
100.0,120,33666826.46080431,31106572.52208105,10889444.799643844,32.34473202373733,11305589.6141708,65294985.3389139,AZU1,P20160,Azurocidin OS=Homo sapiens OX=9606 GN=AZU1 PE=1 SV=3
100.0,120,49886460.77837408,46216014.41749875,18792741.25868844,37.67102529517417,19216618.7188227,112375744.848753,HLA-C,Q5QT33,HLA class I antigen OS=Homo sapiens OX=9606 GN=HLA-C PE=1 SV=1
100.0,120,368792887.75049186,335924858.01410604,144019516.28175122,39.05159808265829,98641463.914209,829104851.94182,MYH7,P12883,Myosin-7 OS=Homo sapiens OX=9606 GN=MYH7 PE=1 SV=5
100.0,120,15843266.325533008,14284776.424615052,6890590.62448808,43.49223501585152,8760867.42836295,60089829.0229382,TPM3,A0A087WWU8,Tropomyosin 3 OS=Homo sapiens OX=9606 GN=TPM3 PE=1 SV=1
92.5,111,4951118.13071174,3949845.80342344,3273676.6737339604,66.11994679398526,460968.261116709,17048788.3571347,HLA-H,P01893,"Putative HLA class I histocompatibility antigen, alpha chain H OS=Homo sapiens OX=9606 GN=HLA-H PE=5 SV=3"
4.166666666666666,5,1461864.5373954643,687272.048437255,1929158.589911544,131.9656192870398,323810.43533256,4889404.05887924,VIM,P08670,Vimentin OS=Homo sapiens OX=9606 GN=VIM PE=1 SV=4
96.66666666666667,116,21357901.872958355,20026366.873952903,7162386.631128328,33.53506666400018,7117761.4392241,39243170.8728559,MYH10,P35580,Myosin-10 OS=Homo sapiens OX=9606 GN=MYH10 PE=1 SV=3
99.16666666666667,119,4600465.999757512,4446461.96426946,1701519.9914516408,36.9858182093146,7542.0840357552,10837553.9834765,PRKCA,P17252,Protein kinase C alpha type OS=Homo sapiens OX=9606 GN=PRKCA PE=1 SV=4
100.0,120,107918926.72271045,97924069.4270578,39475661.635967724,36.57899761864521,59817901.8475714,354188463.34059,TPM2,P07951,Tropomyosin beta chain OS=Homo sapiens OX=9606 GN=TPM2 PE=1 SV=1
100.0,120,10301332.87925512,9754223.330381306,4160379.878918545,40.38681137366933,3592820.53683724,28643094.2593475,FKBP3,Q00688,Peptidyl-prolyl cis-trans isomerase FKBP3 OS=Homo sapiens OX=9606 GN=FKBP3 PE=1 SV=1
100.0,120,19039309.507037945,19719572.226660453,9649120.11181885,50.67998977721341,559905.336109087,40143472.6086613,PCSK9,A0AA34QVH0,Proprotein convertase subtilisin/kexin type 9 OS=Homo sapiens OX=9606 GN=PCSK9 PE=1 SV=1
98.33333333333333,118,2143333.929493111,2087013.0864882949,570543.2341643358,26.619428093468695,1004333.77538712,4115747.43771526,TPM3,J3KN67,Tropomyosin 3 OS=Homo sapiens OX=9606 GN=TPM3 PE=1 SV=1
100.0,120,226488201.02833143,230887134.8213365,59726581.84758647,26.370725528485817,97816331.6805327,338703719.450397,SERPINB3,P29508,Serpin B3 OS=Homo sapiens OX=9606 GN=SERPINB3 PE=1 SV=2
0.0,0,,,,,,,MYH11,P35749,Myosin-11 OS=Homo sapiens OX=9606 GN=MYH11 PE=1 SV=3
100.0,120,207847109.92665344,211932333.00061798,51716155.442474365,24.881825617264695,72672770.5428324,324834613.245428,CYFIP1,Q7L576,Cytoplasmic FMR1-interacting protein 1 OS=Homo sapiens OX=9606 GN=CYFIP1 PE=1 SV=1
0.0,0,,,,,,,SPTB,H0YJE6,"Spectrin beta, erythrocytic (Fragment) OS=Homo sapiens OX=9606 GN=SPTB PE=1 SV=1"
48.333333333333336,58,503019.7728619932,340184.890202549,381803.7465378224,75.90233369267033,166965.544641917,2081204.35804404,TPM3,P06753,Tropomyosin alpha-3 chain OS=Homo sapiens OX=9606 GN=TPM3 PE=1 SV=2
0.0,0,,,,,,,DNM3,Q9UQ16,Dynamin-3 OS=Homo sapiens OX=9606 GN=DNM3 PE=1 SV=4
31.666666666666664,38,2107805.7477261266,1275834.1214083098,2110046.958943415,100.10632911593993,138048.046528819,8244095.7281733,YES1,P07947,Tyrosine-protein kinase Yes OS=Homo sapiens OX=9606 GN=YES1 PE=1 SV=3
2.5,3,1025917.5696985814,721584.795657582,558728.941584989,54.46138735582292,685423.625305982,1670744.28813218,TPM1,P09493,Tropomyosin alpha-1 chain OS=Homo sapiens OX=9606 GN=TPM1 PE=1 SV=2
100.0,120,17614523.142877612,16602621.10139375,6130498.093570896,34.80365630022603,5677833.08750301,50371311.6418862,PRKCD,Q05655,Protein kinase C delta type OS=Homo sapiens OX=9606 GN=PRKCD PE=1 SV=2
100.0,120,62793287.51326059,61640406.0219256,14346801.557967577,22.847667523280798,37822625.4322223,102625660.932931,XPO1,O14980,Exportin-1 OS=Homo sapiens OX=9606 GN=XPO1 PE=1 SV=1
100.0,120,37199586.68889535,36481259.754673555,11113878.245179119,29.87634872969377,18998770.3396912,73699289.8521375,HSPA8,P11142,Heat shock cognate 71 kDa protein OS=Homo sapiens OX=9606 GN=HSPA8 PE=1 SV=1
100.0,120,91403676.95892031,74182172.05174881,62641541.72941053,68.53284661355976,6741.58650712788,301847136.144163,HLA-B,P01889,"HLA class I histocompatibility antigen, B alpha chain OS=Homo sapiens OX=9606 GN=HLA-B PE=1 SV=3"
42.5,51,2433237.333430608,1971418.49940248,1554075.7979351277,63.868648429129806,572448.930579323,8465525.26977228,HLA-B,A0A1W2PP29,"Major histocompatibility complex, class I, B OS=Homo sapiens OX=9606 GN=HLA-B PE=1 SV=2"
100.0,120,34443222.23528859,34016084.4472142,7153022.692342316,20.767576980686,6648429.43672155,53315907.6616017,XPO7,E7ESC6,Exportin 7 OS=Homo sapiens OX=9606 GN=XPO7 PE=1 SV=1
98.33333333333333,118,2003423.0606242095,1887735.939853905,946218.6037103956,47.23009444722978,2312.32605485271,4975850.42874644,LCN1P1,Q5VSP4,Putative lipocalin 1-like protein 1 OS=Homo sapiens OX=9606 GN=LCN1P1 PE=5 SV=1
0.0,0,,,,,,,FUBP1,C9JSZ1,Far upstream element binding protein 1 OS=Homo sapiens OX=9606 GN=FUBP1 PE=1 SV=2
100.0,120,248822405.45032993,224053548.17775202,97225561.88194446,39.074279386529234,132490818.292314,794298339.66957,FUBP1,Q96AE4,Far upstream element-binding protein 1 OS=Homo sapiens OX=9606 GN=FUBP1 PE=1 SV=3
100.0,120,157073233.39914834,150136846.296763,46058490.1249351,29.322940088648373,71232164.8063812,316047188.112363,ILF3,Q12906,Interleukin enhancer-binding factor 3 OS=Homo sapiens OX=9606 GN=ILF3 PE=1 SV=3
82.5,99,1334495.2930943188,1127392.59977763,884550.0645949179,66.2834907827884,189006.729273282,3699744.30288117,PRNP,P04156,Major prion protein OS=Homo sapiens OX=9606 GN=PRNP PE=1 SV=1
0.0,0,,,,,,,IGHV3OR16-12,A0A075B7B8,Immunoglobulin heavy variable 3/OR16-12 (non-functional) (Fragment) OS=Homo sapiens OX=9606 GN=IGHV3OR16-12 PE=1 SV=1
100.0,120,16737048.76964435,16105680.2068091,4403776.272800073,26.311545920730744,6959881.41423087,30142132.5608289,ARL8A,Q96BM9,ADP-ribosylation factor-like protein 8A OS=Homo sapiens OX=9606 GN=ARL8A PE=1 SV=1
100.0,120,133792447.83639915,90441499.67665535,104906416.08061753,78.40981892258722,12221454.1121825,512612918.359407,MPP1,Q00013,55 kDa erythrocyte membrane protein OS=Homo sapiens OX=9606 GN=MPP1 PE=1 SV=2
100.0,120,28793023.12389905,29452976.5974444,19827938.536560025,68.86369121866281,1774147.6116941,78173585.9795233,RHOF,Q9HBH0,Rho-related GTP-binding protein RhoF OS=Homo sapiens OX=9606 GN=RHOF PE=1 SV=1
3.3333333333333335,4,1910076.2172199127,775854.4134218275,2582077.4421725348,135.18190629747278,319106.038960986,5769490.00307501,MYH6,P13533,Myosin-6 OS=Homo sapiens OX=9606 GN=MYH6 PE=1 SV=5
100.0,120,237618645.08544192,229396366.2252445,74700664.9716913,31.437206850847392,72748695.3288598,609796074.888104,ERAP2,Q6P179,Endoplasmic reticulum aminopeptidase 2 OS=Homo sapiens OX=9606 GN=ERAP2 PE=1 SV=2
100.0,120,28281534.488942485,26657974.10926935,13402524.204328671,47.38966412720211,1661017.06862291,91642772.967845,KIF5B,P33176,Kinesin-1 heavy chain OS=Homo sapiens OX=9606 GN=KIF5B PE=1 SV=1
1.6666666666666667,2,547270.8979823131,547270.8979823131,69489.5082096786,12.697460885618733,498134.395505931,596407.400458695,RAB5C,P51148,Ras-related protein Rab-5C OS=Homo sapiens OX=9606 GN=RAB5C PE=1 SV=2
100.0,120,71759287.89886189,69808061.08742285,16767474.27937072,23.366277412065365,38379833.5275804,109096648.947659,HSP90AB1,P08238,Heat shock protein HSP 90-beta OS=Homo sapiens OX=9606 GN=HSP90AB1 PE=1 SV=4
