Gene,Accession,Description,Mean_Group1,Mean_Group2,Log2FC,P_value,T_statistic,Cohens_d,FDR
RPS19,P39019,Small ribosomal subunit protein eS19 OS=Homo sapiens OX=9606 GN=RPS19 PE=1 SV=2,29.45083954014546,29.253910612707426,0.1969289274380337,0.033601233308568006,2.1765205510571315,0.5619751897948307,0.113680254753278
KRT80,Q6KB66,"Keratin, type II cytoskeletal 80 OS=Homo sapiens OX=9606 GN=KRT80 PE=1 SV=2",22.987269289426834,23.224520474418714,-0.23725118499188014,0.37425759620164134,-0.8954316896890553,-0.2311994681221386,0.5624456139143534
DHX29,Q7Z478,ATP-dependent RNA helicase DHX29 OS=Homo sapiens OX=9606 GN=DHX29 PE=1 SV=2,24.356378325621897,24.084026485223447,0.27235184039844995,0.14979764663243897,1.4595916107456652,0.37686493337880134,0.31522807276813114
H2AX,P16104,Histone H2AX OS=Homo sapiens OX=9606 GN=H2AX PE=1 SV=2,29.4788442696134,29.31735640996725,0.16148785964615087,0.039334183994651654,2.1083185810146174,0.5443655168512844,0.12632934496669374
TPM4,P67936,Tropomyosin alpha-4 chain OS=Homo sapiens OX=9606 GN=TPM4 PE=1 SV=3,23.79236268144859,23.798668782403773,-0.006306100955182359,0.9455421165119761,-0.06860234631383348,-0.017713049652282056,0.971773284905534
ITGB1,P05556,Integrin beta-1 OS=Homo sapiens OX=9606 GN=ITGB1 PE=1 SV=2,24.697544267266107,24.606158852619266,0.09138541464684025,0.33005476774035836,0.982253375973208,0.25361673112668315,0.5230035361761666
G3BP1,Q13283,Ras GTPase-activating protein-binding protein 1 OS=Homo sapiens OX=9606 GN=G3BP1 PE=1 SV=1,23.18608338993142,22.811934829667166,0.3741485602642527,0.00014162718896726481,4.075039797002108,1.052170751261441,0.0017905723176575622
ASPN,Q9BXN1,Asporin OS=Homo sapiens OX=9606 GN=ASPN PE=1 SV=2,26.730111738805906,26.43479764277315,0.2953140960327545,0.028434510006243714,2.247382859805986,0.5802717592387054,0.09889994419202235
AFM,P43652,Afamin OS=Homo sapiens OX=9606 GN=AFM PE=1 SV=1,25.708891933256606,26.02466155994161,-0.31576962668500386,0.01942655984358417,-2.4041202394371664,-0.6207411766413554,0.07511288793890676
B2M,P61769,Beta-2-microglobulin OS=Homo sapiens OX=9606 GN=B2M PE=1 SV=1,23.57155744813129,22.8003889653654,0.7711684827658907,5.3485411573192245e-06,5.01359033140658,1.2945034572162808,0.0001092336674821734
MYO9A,B2RTY4,Unconventional myosin-IXa OS=Homo sapiens OX=9606 GN=MYO9A PE=1 SV=2,26.570099227595282,26.51476875012061,0.05533047747467279,0.44581269120574196,0.7676439825877475,0.19820482402524545,0.626260685265209
EIF4G1,Q04637,Eukaryotic translation initiation factor 4 gamma 1 OS=Homo sapiens OX=9606 GN=EIF4G1 PE=1 SV=4,26.768838481194283,27.18477978074461,-0.415941299550326,0.11851460581170832,-1.5845142672269419,-0.40911982458653295,0.2685544339374841
CAPN1,P07384,Calpain-1 catalytic subunit OS=Homo sapiens OX=9606 GN=CAPN1 PE=1 SV=1,25.553252437873237,25.413220586286844,0.14003185158639297,0.23216241447862948,1.2074433167894063,0.31176052382765446,0.42218576057586393
SERBP1,Q8NC51,SERPINE1 mRNA-binding protein 1 OS=Homo sapiens OX=9606 GN=SERBP1 PE=1 SV=2,25.342676419184716,25.413378143680855,-0.0707017244961392,0.5152787618784398,-0.6546533905889218,-0.16903077861927424,0.6811942470309996
NAA10,P41227,N-alpha-acetyltransferase 10 OS=Homo sapiens OX=9606 GN=NAA10 PE=1 SV=1,17.88770516520531,16.920096719103803,0.967608446101508,0.006913600102637752,2.800863269354031,0.7231797864808148,0.03633259532667235
GSTM5,P46439,Glutathione S-transferase Mu 5 OS=Homo sapiens OX=9606 GN=GSTM5 PE=1 SV=3,24.165309290891017,24.262899225857407,-0.09758993496638979,0.5699617655541696,-0.5713620928070655,-0.14752505800639876,0.7260169022391366
ARF6,P62330,ADP-ribosylation factor 6 OS=Homo sapiens OX=9606 GN=ARF6 PE=1 SV=2,23.888841830273773,23.85669892590132,0.03214290437245282,0.6746145756289723,0.42195948277918366,0.10894946997187155,0.8019858350574275
SYNE2,Q8WXH0,Nesprin-2 OS=Homo sapiens OX=9606 GN=SYNE2 PE=1 SV=3,26.911082753305305,26.454282874513375,0.45679987879193007,0.04576029871609328,2.0414873059036287,0.52710975581724,0.14154593369851767
TSC2,P49815,Tuberin OS=Homo sapiens OX=9606 GN=TSC2 PE=1 SV=2,28.561610815119646,28.51091474088489,0.050696074234757305,0.3612788029613062,0.9202019086579394,0.23759511115869852,0.553381858766693
OXSR1,O95747,Serine/threonine-protein kinase OSR1 OS=Homo sapiens OX=9606 GN=OXSR1 PE=1 SV=1,23.910901243865556,23.900428386544384,0.010472857321172313,0.9398287254930628,0.07581306194369056,0.019574848422193654,0.9709125549354404
RARRES2,Q99969,Retinoic acid receptor responder protein 2 OS=Homo sapiens OX=9606 GN=RARRES2 PE=1 SV=1,28.207287510867335,28.255266308640696,-0.04797879777336078,0.3415870115221842,-0.9589048832747891,-0.24758817623468168,0.5324853717226411
MBL2,P11226,Mannose-binding protein C OS=Homo sapiens OX=9606 GN=MBL2 PE=1 SV=2,17.79934735778516,17.945390693077695,-0.14604333529253566,0.7476180895476872,-0.32331692668903217,-0.08348007150757239,0.8550055198644099
CEP290,O15078,Centrosomal protein of 290 kDa OS=Homo sapiens OX=9606 GN=CEP290 PE=1 SV=2,26.241256192260416,26.091724093051614,0.14953209920880184,0.14569833985615444,1.4747098737313025,0.38076845209659843,0.30823035244469327
IGKV1-33,A0AAG2T928,Immunoglobulin kappa variable 1-33 OS=Homo sapiens OX=9606 GN=IGKV1-33 PE=1 SV=1,22.8907085438067,21.81736940550461,1.0733391383020887,0.008076644983192487,2.7434147859994593,0.7083466518610061,0.040081294262385145
CCT3,P49368,T-complex protein 1 subunit gamma OS=Homo sapiens OX=9606 GN=CCT3 PE=1 SV=4,27.769713959915407,27.953497206960506,-0.18378324704509907,0.05437177212900089,-1.9636387034556662,-0.507009333096808,0.1588069325754587
EEF1G,P26641,Elongation factor 1-gamma OS=Homo sapiens OX=9606 GN=EEF1G PE=1 SV=3,26.230030016086403,26.07387461653211,0.1561553995542937,0.1610638442198349,1.4196444977775562,0.3665506331618312,0.3310641339899316
MTARC2,Q969Z3,Mitochondrial amidoxime reducing component 2 OS=Homo sapiens OX=9606 GN=MTARC2 PE=1 SV=1,15.629356639579026,13.809311383813345,1.820045255765681,5.005707970698431e-05,4.381692666681094,1.1313481817503361,0.0007452423175067852
CAT,P04040,Catalase OS=Homo sapiens OX=9606 GN=CAT PE=1 SV=3,22.74995619782995,23.31586337722143,-0.5659071793914805,0.004165587448296484,-2.9833958970688355,-0.770309508299409,0.02531365963157427
AHNAK,Q09666,Neuroblast differentiation-associated protein AHNAK OS=Homo sapiens OX=9606 GN=AHNAK PE=1 SV=2,28.745317140301655,28.71470626296069,0.03061087734096546,0.8864346738028459,0.14344663730980306,0.037037762491354854,0.9410417074929421
LCN1,P31025,Lipocalin-1 OS=Homo sapiens OX=9606 GN=LCN1 PE=1 SV=1,27.034710022321295,26.96873114137966,0.06597888094163551,0.6506634903662987,0.45520185165407057,0.11753261270793296,0.7852325304193286
DYNLL1,P63167,"Dynein light chain 1, cytoplasmic OS=Homo sapiens OX=9606 GN=DYNLL1 PE=1 SV=1",25.42462788656219,25.294849450722243,0.12977843583994897,0.13565991396389657,1.5131975456680304,0.39070592625961453,0.29510182951774494
CCL18,P55774,C-C motif chemokine 18 OS=Homo sapiens OX=9606 GN=CCL18 PE=1 SV=1,21.464487732190886,21.49394020695195,-0.02945247476106516,0.811567096477408,-0.23949372881350453,-0.06183701488105456,0.8909899274214411
ATE1,A0A8I5KXC6,Arginyl-tRNA--protein transferase 1 OS=Homo sapiens OX=9606 GN=ATE1 PE=1 SV=1,15.739193911938221,16.46582591951552,-0.7266320075772992,0.054530691851083425,-1.962304629910508,-0.5066648767886072,0.1588069325754587
KIF2A,O00139,Kinesin-like protein KIF2A OS=Homo sapiens OX=9606 GN=KIF2A PE=1 SV=3,29.403545351141187,29.457063851479507,-0.05351850033832051,0.6552710689564918,-0.44876828459061463,-0.11587147283503473,0.7889998585394493
CD46,P15529,Membrane cofactor protein OS=Homo sapiens OX=9606 GN=CD46 PE=1 SV=3,20.87627099815708,20.177431920364313,0.6988390777927656,0.08856774827513102,1.7321197597021263,0.44723139886420854,0.2239498777814027
MASP1,P48740,Mannan-binding lectin serine protease 1 OS=Homo sapiens OX=9606 GN=MASP1 PE=1 SV=3,25.39760887781352,25.184908650200445,0.21270022761307672,0.006667713895548797,2.814141977450408,0.7266083341685758,0.0355652143772089
IGLV1-51,P01701,Immunoglobulin lambda variable 1-51 OS=Homo sapiens OX=9606 GN=IGLV1-51 PE=1 SV=2,22.87643860183493,22.902142956509287,-0.025704354674356722,0.8175372577749436,-0.23176377114258298,-0.05984114839263007,0.8950768739762784
FGD6,Q6ZV73,"FYVE, RhoGEF and PH domain-containing protein 6 OS=Homo sapiens OX=9606 GN=FGD6 PE=1 SV=2",18.628447060221678,18.256335398648506,0.37211166157317166,0.5008488447365195,0.6773945482908296,0.17490252028947192,0.671397603507587
MESD,Q14696,LRP chaperone MESD OS=Homo sapiens OX=9606 GN=MESD PE=1 SV=2,27.467550073108917,27.066747611343768,0.40080246176514933,9.751276513616741e-05,4.186223614439793,1.0808782894817026,0.001295066174017188
RHOC,P08134,Rho-related GTP-binding protein RhoC OS=Homo sapiens OX=9606 GN=RHOC PE=1 SV=1,27.16970326823884,27.0531785766812,0.11652469155763967,0.0635401321522259,1.8916050861874874,0.4884103330936923,0.1778900360606254
C4B; C4B_2,P0C0L5,Complement C4-B OS=Homo sapiens OX=9606 GN=C4B PE=1 SV=2,29.781829309773585,29.671482420927692,0.11034688884589272,0.11040249875312187,1.621184670757757,0.4185880820647699,0.26016446821556677
AFF4,Q9UHB7,AF4/FMR2 family member 4 OS=Homo sapiens OX=9606 GN=AFF4 PE=1 SV=1,26.17583717889782,26.08692708486941,0.08891009402841021,0.10236434501977601,1.6597422523285288,0.42854360681767867,0.24782127905243645
IGLV3-19,P01714,Immunoglobulin lambda variable 3-19 OS=Homo sapiens OX=9606 GN=IGLV3-19 PE=1 SV=2,23.514219163949523,23.797962909125317,-0.28374374517579426,0.04700115020427328,-2.0295295592008564,-0.5240222788947064,0.14343454458890295
SPTA1,P02549,"Spectrin alpha chain, erythrocytic 1 OS=Homo sapiens OX=9606 GN=SPTA1 PE=1 SV=5",27.624763059676066,27.714489053933608,-0.08972599425754169,0.16751067218813054,-1.3977527417566904,-0.3608982060626279,0.3399293003766777
FAM151A,Q8WW52,Protein FAM151A OS=Homo sapiens OX=9606 GN=FAM151A PE=1 SV=2,23.16816626713378,18.367800074432168,4.800366192701613,1.147611019998345e-16,11.54790232986173,2.981655560478954,1.661949413506694e-14
SF3B1,O75533,Splicing factor 3B subunit 1 OS=Homo sapiens OX=9606 GN=SF3B1 PE=1 SV=3,29.315277350386225,29.33590816771781,-0.020630817331586115,0.7826787991515706,-0.27711274710849565,-0.0715502036381994,0.8743389390241598
PAPOLA,P51003,Poly(A) polymerase alpha OS=Homo sapiens OX=9606 GN=PAPOLA PE=1 SV=4,23.605407262605073,23.67287844591762,-0.06747118331254498,0.8059183864330076,-0.24682088848789857,-0.06372887937398329,0.8880634633872957
ATP1A2,P50993,Sodium/potassium-transporting ATPase subunit alpha-2 OS=Homo sapiens OX=9606 GN=ATP1A2 PE=1 SV=1,22.304798502222294,22.02374732462325,0.28105117759904275,0.008582045597653652,2.720792153855428,0.7025055133582586,0.04183578927144924
DYNAP,Q8N1N2,Dynactin-associated protein OS=Homo sapiens OX=9606 GN=DYNAP PE=1 SV=1,25.34083138457034,25.49421983604099,-0.15338845147065072,0.5814212406249268,-0.5544226761909723,-0.14315131944315887,0.7337792316146474
CAPZA1,P52907,F-actin-capping protein subunit alpha-1 OS=Homo sapiens OX=9606 GN=CAPZA1 PE=1 SV=3,20.91172363304334,21.36335154038421,-0.45162790734086755,0.11800706208097653,-1.5867482260672885,-0.4096966302788514,0.2677852562606775
APOB,P04114,Apolipoprotein B-100 OS=Homo sapiens OX=9606 GN=APOB PE=1 SV=3,29.930901036594033,29.722838244686194,0.20806279190783883,0.04600101740266349,2.039145848955478,0.5265051942328367,0.1416428915941865
FYB1,A0A2R8YEE1,FYN binding protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=FYB1 PE=1 SV=1,23.107613402114268,23.173548500641054,-0.06593509852678636,0.6915645301205693,-0.3987188534393528,-0.10294876527930195,0.8164903449695724
FAM3C,Q92520,Protein FAM3C OS=Homo sapiens OX=9606 GN=FAM3C PE=1 SV=1,21.321122406537604,21.04664030720037,0.27448209933723433,0.23982488450030082,1.1876180085965489,0.3066416512633634,0.4328415768753749
ARHGAP6,O43182,Rho GTPase-activating protein 6 OS=Homo sapiens OX=9606 GN=ARHGAP6 PE=1 SV=3,25.146966003519513,25.247373135638888,-0.10040713211937558,0.5067605962425792,-0.6680356618238646,-0.17248606619443185,0.6738477711305748
IPO7,O95373,Importin-7 OS=Homo sapiens OX=9606 GN=IPO7 PE=1 SV=1,26.433780794073154,26.513587602201813,-0.0798068081286587,0.3479440637097334,-0.9462553474372771,-0.24432208012561918,0.5376090140539334
HMOX1,P09601,Heme oxygenase 1 OS=Homo sapiens OX=9606 GN=HMOX1 PE=1 SV=1,22.818201690329616,20.920173956210753,1.8980277341188625,1.8739812683774436e-18,12.74064200338939,3.2896196199411865,3.7315652006565844e-16
PRG4,J3KP74,Proteoglycan 4 (Fragment) OS=Homo sapiens OX=9606 GN=PRG4 PE=1 SV=8,24.182484448174034,24.31681756460834,-0.13433311643430557,0.1626324086665603,-1.4142565399911478,-0.3651594684433759,0.3321454192382443
MAGED2,Q9UNF1,Melanoma-associated antigen D2 OS=Homo sapiens OX=9606 GN=MAGED2 PE=1 SV=2,26.613267495707777,26.85870558049138,-0.24543808478360418,0.26741228232890335,-1.1198060059982131,-0.2891326674809415,0.45755936170777983
MYL12B,O14950,Myosin regulatory light chain 12B OS=Homo sapiens OX=9606 GN=MYL12B PE=1 SV=2,24.723114801119273,24.801398758186117,-0.07828395706684432,0.45838513885936016,-0.7464926479575069,-0.1927435729070467,0.6382932921354553
KRT3,P12035,"Keratin, type II cytoskeletal 3 OS=Homo sapiens OX=9606 GN=KRT3 PE=1 SV=3",26.99216615198892,26.635562183444158,0.3566039685447606,3.5112240744271848e-06,5.129296844964602,1.3243787505534765,7.558621554814196e-05
MCF2,P10911,Proto-oncogene DBL OS=Homo sapiens OX=9606 GN=MCF2 PE=1 SV=3,20.635153181025427,19.780671212079923,0.8544819689455032,0.0539464916523791,1.9672252681444249,0.5079353801174519,0.15826291197465914
HPN,P05981,Serine protease hepsin OS=Homo sapiens OX=9606 GN=HPN PE=1 SV=1,23.961751919485312,23.481261070469536,0.48049084901577643,0.01965959290966217,2.3993112678645314,0.6194995055204755,0.0758298583658398
CORO1A,P31146,Coronin-1A OS=Homo sapiens OX=9606 GN=CORO1A PE=1 SV=4,27.363723826188178,27.268166531882922,0.09555729430525517,0.2644324150514055,1.1268835528840604,0.2909600822290007,0.4560504122131006
F10,P00742,Coagulation factor X OS=Homo sapiens OX=9606 GN=F10 PE=1 SV=2,17.27722960775058,16.182417228792524,1.094812378958057,0.016952162843795446,2.458652516796437,0.6348213501109035,0.06751198852541536
EIF5B,O60841,Eukaryotic translation initiation factor 5B OS=Homo sapiens OX=9606 GN=EIF5B PE=1 SV=4,27.040351845661917,27.126008095224673,-0.08565624956275641,0.36705949684596684,-0.9091002821760028,-0.2347286835266748,0.5595461994982059
IGHV3-7,P01780,Immunoglobulin heavy variable 3-7 OS=Homo sapiens OX=9606 GN=IGHV3-7 PE=1 SV=2,26.358919051808257,26.05431110900353,0.3046079428047257,0.0008711113066770729,3.511034435917332,0.9065451932179052,0.0075009746569544705
RBBP6,Q7Z6E9,E3 ubiquitin-protein ligase RBBP6 OS=Homo sapiens OX=9606 GN=RBBP6 PE=1 SV=1,26.494172859338576,26.060759730930993,0.43341312840758306,0.045740759218937235,2.0416778322524336,0.527158949508969,0.14154593369851767
GPRC5C,A0A0C4DFY5,G protein-coupled receptor class C group 5 member C OS=Homo sapiens OX=9606 GN=GPRC5C PE=1 SV=1,19.023048704683074,18.354207579670035,0.6688411250130386,0.1576096995800467,1.431654370281414,0.36965156890833223,0.32655234526837834
LINS1,Q8NG48,Protein Lines homolog 1 OS=Homo sapiens OX=9606 GN=LINS1 PE=1 SV=2,20.55830466345238,19.926527057307883,0.631777606144496,0.04778241488784385,2.0221398045331136,0.5221142524439913,0.14443526929095873
CTSH,A0A7I2V2L7,Pro-cathepsin H OS=Homo sapiens OX=9606 GN=CTSH PE=1 SV=1,24.81976511090956,24.717402078728565,0.10236303218099607,0.3982245921767762,0.8510808825672154,0.21974813896388903,0.5835986893630216
NEB,P20929,Nebulin OS=Homo sapiens OX=9606 GN=NEB PE=1 SV=6,28.582849059664923,28.830220302438743,-0.24737124277381994,0.34618075732207376,-0.9497487926525747,-0.2452240838016015,0.5354038314699646
RAP1B,B7ZB78,"RAP1B, member of RAS oncogene family OS=Homo sapiens OX=9606 GN=RAP1B PE=1 SV=1",19.753303303182953,19.692463474402448,0.0608398287805052,0.8564844511133662,0.18165806950994373,0.046903911861080096,0.9213206399126336
RBP4,P02753,Retinol-binding protein 4 OS=Homo sapiens OX=9606 GN=RBP4 PE=1 SV=3,20.503135345817594,20.88365853022824,-0.38052318441064514,0.2251842051797327,-1.2259171522244887,-0.31653044762636445,0.41137435648086484
RBM19,Q9Y4C8,Probable RNA-binding protein 19 OS=Homo sapiens OX=9606 GN=RBM19 PE=1 SV=3,26.77714266447235,27.122322068656484,-0.3451794041841332,0.0017150593750791649,-3.2884510204515376,-0.8490744024685061,0.012766773759350982
RAB13,P51153,Ras-related protein Rab-13 OS=Homo sapiens OX=9606 GN=RAB13 PE=1 SV=1,20.88414226105368,20.41713937465456,0.46700288639911847,0.06689171961581158,1.8674699705373636,0.48217867302891104,0.1851185777472686
AZGP1,P25311,Zinc-alpha-2-glycoprotein OS=Homo sapiens OX=9606 GN=AZGP1 PE=1 SV=2,24.712579659566625,23.855335532747826,0.8572441268187987,2.8541865691511033e-07,5.804710976746236,1.4987699294990373,9.126901864448878e-06
AGRN,O00468,Agrin OS=Homo sapiens OX=9606 GN=AGRN PE=1 SV=6,24.016147380206597,24.13314729189772,-0.11699991169112423,0.5055026816891764,-0.6700220962590234,-0.17299896136014536,0.6735993640659889
RGS12,O14924,Regulator of G-protein signaling 12 OS=Homo sapiens OX=9606 GN=RGS12 PE=1 SV=1,20.863537086861598,20.904665318573464,-0.04112823171186619,0.9163338936143887,-0.10551164719446357,-0.027242990161004666,0.9584503562230605
Unknown,Q5VST9,Obscurin OS=Homo sapiens OX=9606 GN=OBSCN PE=1 SV=3,22.663923956202982,22.78431614681715,-0.12039219061416873,0.46272337589166135,-0.7392720476833504,-0.19087922193295143,0.6415303201004495
DMD,P11532,Dystrophin OS=Homo sapiens OX=9606 GN=DMD PE=1 SV=4,27.312780660273567,27.357289697035796,-0.044509036762228504,0.5953524466190099,-0.5340435778979178,-0.13788945888984394,0.7438403509522218
LALBA,P00709,Alpha-lactalbumin OS=Homo sapiens OX=9606 GN=LALBA PE=1 SV=1,27.178088013932513,27.08086647069374,0.09722154323877419,0.30608987335485,1.032573863104968,0.2666094250356399,0.49856970169148884
MORC1,Q86VD1,MORC family CW-type zinc finger protein 1 OS=Homo sapiens OX=9606 GN=MORC1 PE=1 SV=2,20.649958479721967,21.142621615135116,-0.49266313541314943,0.11116447639255726,-1.6176491892420364,-0.4176752246626892,0.26071450735068596
HERC2,O95714,E3 ubiquitin-protein ligase HERC2 OS=Homo sapiens OX=9606 GN=HERC2 PE=1 SV=2,28.115536828473736,28.204875600353702,-0.08933877187996586,0.18958538610854508,-1.3273768460764572,-0.3427272279330296,0.3701097059692553
TAF15,Q92804,TATA-binding protein-associated factor 2N OS=Homo sapiens OX=9606 GN=TAF15 PE=1 SV=1,26.883977593919933,26.345937637273224,0.5380399566467098,0.0009300719879018282,3.4898539201257694,0.9010764075562516,0.007880875940040492
MPRIP,A0A494BZV2,Myosin phosphatase Rho interacting protein OS=Homo sapiens OX=9606 GN=MPRIP PE=1 SV=1,27.914490291106222,27.917706071416312,-0.0032157803100894,0.9706761564328377,-0.03691926525752614,-0.00953251329977419,0.9863636352702977
COLEC10,Q9Y6Z7,Collectin-10 OS=Homo sapiens OX=9606 GN=COLEC10 PE=1 SV=2,17.511811951793582,17.43954401384725,0.07226793794633224,0.8894649106365469,0.1395933457667565,0.036042846893068095,0.9414734901289165
MICU3,Q86XE3,"Calcium uptake protein 3, mitochondrial OS=Homo sapiens OX=9606 GN=MICU3 PE=1 SV=1",21.640042886874465,21.56479896310589,0.07524392376857492,0.8171242809112138,0.23229802101604818,0.05997909111680635,0.8950768739762784
PRKCB,P05771,Protein kinase C beta type OS=Homo sapiens OX=9606 GN=PRKCB PE=1 SV=4,28.973632155970208,28.67765860748221,0.2959735484879964,0.0006139821559684349,3.623042359469525,0.9354655147219665,0.00578741760034152
KRT10,A0A1B0GVI3,"Keratin, type I cytoskeletal 10 OS=Homo sapiens OX=9606 GN=KRT10 PE=1 SV=2",30.468795913340077,30.192952748174104,0.2758431651659734,6.276721210703717e-05,4.3157953370392965,1.1143335643995216,0.0008848510520930107
KLKB1,P03952,Plasma kallikrein OS=Homo sapiens OX=9606 GN=KLKB1 PE=1 SV=2,19.92554910624234,19.96526811740977,-0.03971901116743126,0.8658291416892101,-0.16970951914028737,-0.043818809421546784,0.9269259561229245
